stats_type,year,Player,FF,FR,FR TD,year_player,won_super_bowl
fumbles,2021,Darius Leonard,8,2,0,2021_Darius Leonard,0
fumbles,2021,Josh Norman,7,0,0,2021_Josh Norman,0
fumbles,2021,Joey Bosa,7,0,0,2021_Joey Bosa,0
fumbles,2021,Chandler Jones,6,1,0,2021_Chandler Jones,0
fumbles,2021,T.J. Watt,5,3,0,2021_T.J. Watt,0
fumbles,2021,Trevis Gipson,5,1,0,2021_Trevis Gipson,0
fumbles,2021,Isaiah Simmons,4,0,0,2021_Isaiah Simmons,0
fumbles,2021,Robert Quinn,4,0,0,2021_Robert Quinn,0
fumbles,2021,Mike Hughes,4,1,1,2021_Mike Hughes,0
fumbles,2021,Markus Golden,4,2,0,2021_Markus Golden,0
fumbles,2021,Aaron Donald,4,0,0,2021_Aaron Donald,1
fumbles,2021,Nick Bosa,4,0,0,2021_Nick Bosa,0
fumbles,2021,Kenny Young,3,2,0,2021_Kenny Young,1
fumbles,2021,Quincy Williams,3,0,0,2021_Quincy Williams,0
fumbles,2021,Montez Sweat,3,0,0,2021_Montez Sweat,0
fumbles,2021,Eric Rowe,3,0,0,2021_Eric Rowe,0
fumbles,2021,James Pierre,3,0,0,2021_James Pierre,0
fumbles,2021,Micah Parsons,3,0,0,2021_Micah Parsons,0
fumbles,2021,Odafe Oweh,3,2,0,2021_Odafe Oweh,0
fumbles,2021,Terrance Mitchell,3,0,0,2021_Terrance Mitchell,0
fumbles,2021,Derwin James,3,0,0,2021_Derwin James,0
fumbles,2021,Trey Hendrickson,3,0,0,2021_Trey Hendrickson,0
fumbles,2021,Randy Gregory,3,1,0,2021_Randy Gregory,0
fumbles,2021,Dante Fowler Jr.,3,0,0,2021_Dante Fowler Jr.,0
fumbles,2021,Ashtyn Davis,3,0,0,2021_Ashtyn Davis,0
fumbles,2021,Marcus Davenport,3,1,0,2021_Marcus Davenport,0
fumbles,2021,Ja'Whaun Bentley,3,0,0,2021_Ja'Whaun Bentley,0
fumbles,2021,Vonn Bell,3,1,0,2021_Vonn Bell,0
fumbles,2021,Shaquil Barrett,3,2,0,2021_Shaquil Barrett,0
fumbles,2021,Chase Young,2,0,0,2021_Chase Young,0
fumbles,2021,Xavier Woods,2,0,0,2021_Xavier Woods,0
fumbles,2021,Antoine Winfield Jr.,2,0,0,2021_Antoine Winfield Jr.,0
fumbles,2021,Marco Wilson,2,0,0,2021_Marco Wilson,0
fumbles,2021,Leonard Williams,2,1,0,2021_Leonard Williams,0
fumbles,2021,Kyzir White,2,0,0,2021_Kyzir White,0
fumbles,2021,Tershawn Wharton,2,0,0,2021_Tershawn Wharton,0
fumbles,2021,Armon Watts,2,0,0,2021_Armon Watts,0
fumbles,2021,Kyle Van Noy,2,1,0,2021_Kyle Van Noy,0
fumbles,2021,Solomon Thomas,2,0,0,2021_Solomon Thomas,0
fumbles,2021,Davion Taylor,2,0,0,2021_Davion Taylor,0
fumbles,2021,Preston Smith,2,1,0,2021_Preston Smith,0
fumbles,2021,Logan Ryan,2,1,0,2021_Logan Ryan,0
fumbles,2021,A'Shawn Robinson,2,0,0,2021_A'Shawn Robinson,1
fumbles,2021,Elandon Roberts,2,0,0,2021_Elandon Roberts,0
fumbles,2021,Jalen Reeves-Maybin,2,1,0,2021_Jalen Reeves-Maybin,0
fumbles,2021,Malik Reed,2,1,0,2021_Malik Reed,0
fumbles,2021,Jarran Reed,2,0,0,2021_Jarran Reed,0
fumbles,2021,Haason Reddick,2,1,0,2021_Haason Reddick,0
fumbles,2021,Germaine Pratt,2,2,0,2021_Germaine Pratt,0
fumbles,2021,Jason Pinnock,2,0,0,2021_Jason Pinnock,0
fumbles,2021,Jeremiah Owusu-Koramoah,2,0,0,2021_Jeremiah Owusu-Koramoah,0
fumbles,2021,Obo Okoronkwo,2,0,0,2021_Obo Okoronkwo,0
fumbles,2021,Uchenna Nwosu,2,1,0,2021_Uchenna Nwosu,0
fumbles,2021,Yannick Ngakoue,2,0,0,2021_Yannick Ngakoue,0
fumbles,2021,C.J. Mosley,2,0,0,2021_C.J. Mosley,0
fumbles,2021,Jake Martin,2,0,0,2021_Jake Martin,0
fumbles,2021,Avonte Maddox,2,0,0,2021_Avonte Maddox,0
fumbles,2021,DeMarcus Lawrence,2,0,0,2021_DeMarcus Lawrence,0
fumbles,2021,Damontae Kazee,2,0,0,2021_Damontae Kazee,0
fumbles,2021,Cameron Jordan,2,0,0,2021_Cameron Jordan,0
fumbles,2021,D.J. Jones,2,0,0,2021_D.J. Jones,0
fumbles,2021,Quinton Jefferson,2,0,0,2021_Quinton Jefferson,0
fumbles,2021,Jerry Hughes,2,0,0,2021_Jerry Hughes,0
fumbles,2021,Xavien Howard,2,2,1,2021_Xavien Howard,0
fumbles,2021,Cole Holcomb,2,0,0,2021_Cole Holcomb,0
fumbles,2021,Charles Harris,2,0,0,2021_Charles Harris,0
fumbles,2021,Kamu Grugier-Hill,2,0,0,2021_Kamu Grugier-Hill,0
fumbles,2021,Jonathan Greenard,2,0,0,2021_Jonathan Greenard,0
fumbles,2021,Rashan Gary,2,0,0,2021_Rashan Gary,0
fumbles,2021,Lavonte David,2,1,0,2021_Lavonte David,0
fumbles,2021,Michael Danna,2,0,0,2021_Michael Danna,0
fumbles,2021,Fletcher Cox,2,1,1,2021_Fletcher Cox,0
fumbles,2021,Jadeveon Clowney,2,0,0,2021_Jadeveon Clowney,0
fumbles,2021,Frank Clark,2,0,0,2021_Frank Clark,0
fumbles,2021,Andre Cisco,2,0,0,2021_Andre Cisco,0
fumbles,2021,Lorenzo Carter,2,1,0,2021_Lorenzo Carter,0
fumbles,2021,Tevaughn Campbell,2,0,0,2021_Tevaughn Campbell,0
fumbles,2021,De'Vondre Campbell,2,1,0,2021_De'Vondre Campbell,0
fumbles,2021,Kevin Byard,2,1,1,2021_Kevin Byard,0
fumbles,2021,Brian Burns,2,0,0,2021_Brian Burns,0
fumbles,2021,Bashaud Breeland,2,0,0,2021_Bashaud Breeland,0
fumbles,2021,Tyus Bowser,2,0,0,2021_Tyus Bowser,0
fumbles,2021,Mario Addison,2,0,0,2021_Mario Addison,0
fumbles,2021,Tyrell Adams,2,0,0,2021_Tyrell Adams,0
fumbles,2021,Jabari Zuniga,1,0,0,2021_Jabari Zuniga,0
fumbles,2021,Rock Ya-Sin,1,1,0,2021_Rock Ya-Sin,0
fumbles,2021,Chris Wormley,1,0,0,2021_Chris Wormley,0
fumbles,2021,D.J. Wonnum,1,0,0,2021_D.J. Wonnum,0
fumbles,2021,Deatrich Wise,1,0,0,2021_Deatrich Wise,0
fumbles,2021,Logan Wilson,1,0,0,2021_Logan Wilson,0
fumbles,2021,Damien Wilson,1,0,0,2021_Damien Wilson,0
fumbles,2021,Jordan Willis,1,0,0,2021_Jordan Willis,0
fumbles,2021,Marcus Williams,1,0,0,2021_Marcus Williams,0
fumbles,2021,K'Waun Williams,1,0,0,2021_K'Waun Williams,0
fumbles,2021,P.J. Williams,1,0,0,2021_P.J. Williams,0
fumbles,2021,Avery Williams,1,0,0,2021_Avery Williams,0
fumbles,2021,Christian Wilkins,1,0,0,2021_Christian Wilkins,0
fumbles,2021,Greedy Williams,1,0,0,2021_Greedy Williams,0
fumbles,2021,Jordan Whitehead,1,0,0,2021_Jordan Whitehead,0
fumbles,2021,Tre'Davious White,1,0,0,2021_Tre'Davious White,0
fumbles,2021,Kevin White,1,0,0,2021_Kevin White,0
fumbles,2021,J.J. Watt,1,0,0,2021_J.J. Watt,0
fumbles,2021,Fred Warner,1,3,0,2021_Fred Warner,0
fumbles,2021,Jonathan Ward,1,0,0,2021_Jonathan Ward,0
fumbles,2021,DeMarcus Walker,1,0,0,2021_DeMarcus Walker,0
fumbles,2021,Bobby Wagner,1,0,0,2021_Bobby Wagner,0
fumbles,2021,James Vaughters,1,0,0,2021_James Vaughters,0
fumbles,2021,Andrew Van Ginkel,1,0,0,2021_Andrew Van Ginkel,0
fumbles,2021,Shy Tuttle,1,0,0,2021_Shy Tuttle,0
fumbles,2021,Derrek Tuszka,1,0,0,2021_Derrek Tuszka,0
fumbles,2021,Juan Thornhill,1,0,0,2021_Juan Thornhill,0
fumbles,2021,Tavierre Thomas,1,0,0,2021_Tavierre Thomas,0
fumbles,2021,Mike Thomas,1,0,0,2021_Mike Thomas,0
fumbles,2021,A.J. Terrell,1,0,0,2021_A.J. Terrell,0
fumbles,2021,Keith Taylor,1,0,0,2021_Keith Taylor,0
fumbles,2021,Darrell Taylor,1,0,0,2021_Darrell Taylor,0
fumbles,2021,Sione Takitaki,1,1,0,2021_Sione Takitaki,0
fumbles,2021,Josh Sweat,1,0,0,2021_Josh Sweat,0
fumbles,2021,Cameron Sutton,1,0,0,2021_Cameron Sutton,0
fumbles,2021,Grant Stuard,1,0,0,2021_Grant Stuard,0
fumbles,2021,Kentavius Street,1,0,0,2021_Kentavius Street,0
fumbles,2021,M.J. Stewart,1,0,0,2021_M.J. Stewart,0
fumbles,2021,Grover Stewart,1,0,0,2021_Grover Stewart,0
fumbles,2021,Julian Stanford,1,0,0,2021_Julian Stanford,0
fumbles,2021,E.J. Speed,1,0,0,2021_E.J. Speed,0
fumbles,2021,L'Jarius Sneed,1,0,0,2021_L'Jarius Sneed,0
fumbles,2021,Dawuane Smoot,1,0,0,2021_Dawuane Smoot,0
fumbles,2021,Harrison Smith,1,0,0,2021_Harrison Smith,0
fumbles,2021,Elerson G. Smith,1,0,0,2021_Elerson G. Smith,0
fumbles,2021,DeVonta Smith,1,0,0,2021_DeVonta Smith,0
fumbles,2021,Alex Singleton,1,0,0,2021_Alex Singleton,0
fumbles,2021,Zach Sieler,1,2,0,2021_Zach Sieler,0
fumbles,2021,Andrew Sendejo,1,0,0,2021_Andrew Sendejo,0
fumbles,2021,Joe Schobert,1,0,0,2021_Joe Schobert,0
fumbles,2021,Anthony Rush,1,0,0,2021_Anthony Rush,0
fumbles,2021,Greg Rousseau,1,0,0,2021_Greg Rousseau,0
fumbles,2021,Quincy Roche,1,0,0,2021_Quincy Roche,0
fumbles,2021,Alton Robinson,1,0,0,2021_Alton Robinson,0
fumbles,2021,Christian Ringo,1,1,0,2021_Christian Ringo,0
fumbles,2021,Hassan Ridgeway,1,0,0,2021_Hassan Ridgeway,0
fumbles,2021,Sheldon Richardson,1,1,0,2021_Sheldon Richardson,0
fumbles,2021,Justin Reid,1,0,0,2021_Justin Reid,0
fumbles,2021,Wyatt Ray,1,0,0,2021_Wyatt Ray,0
fumbles,2021,Jalen Ramsey,1,0,0,2021_Jalen Ramsey,1
fumbles,2021,David Quessenberry,1,0,0,2021_David Quessenberry,0
fumbles,2021,Patrick Queen,1,0,0,2021_Patrick Queen,0
fumbles,2021,Jason Pierre-Paul,1,0,0,2021_Jason Pierre-Paul,0
fumbles,2021,Michael Pierce,1,0,0,2021_Michael Pierce,0
fumbles,2021,Adrian Phillips,1,0,0,2021_Adrian Phillips,0
fumbles,2021,Denzel Perryman,1,2,0,2021_Denzel Perryman,0
fumbles,2021,Kyle Peko,1,0,0,2021_Kyle Peko,0
fumbles,2021,Kwity Paye,1,2,0,2021_Kwity Paye,0
fumbles,2021,AJ Parker,1,0,0,2021_AJ Parker,0
fumbles,2021,Foye Oluokun,1,0,0,2021_Foye Oluokun,0
fumbles,2021,Qadree Ollison,1,0,0,2021_Qadree Ollison,0
fumbles,2021,Isaiah Oliver,1,1,0,2021_Isaiah Oliver,0
fumbles,2021,Ed Oliver,1,0,0,2021_Ed Oliver,0
fumbles,2021,Julian Okwara,1,1,0,2021_Julian Okwara,0
fumbles,2021,Alex Okafor,1,0,0,2021_Alex Okafor,0
fumbles,2021,Azeez Ojulari,1,0,0,2021_Azeez Ojulari,0
fumbles,2021,Alec Ogletree,1,0,0,2021_Alec Ogletree,0
fumbles,2021,Emmanuel Ogbah,1,0,0,2021_Emmanuel Ogbah,0
fumbles,2021,George Odum,1,1,0,2021_George Odum,0
fumbles,2021,Dayo Odeyingbo,1,0,0,2021_Dayo Odeyingbo,0
fumbles,2021,Rakeem Nunez-Roches,1,0,0,2021_Rakeem Nunez-Roches,0
fumbles,2021,Siran Neal,1,0,0,2021_Siran Neal,0
fumbles,2021,Carl Nassib,1,0,0,2021_Carl Nassib,0
fumbles,2021,Byron Murphy,1,0,0,2021_Byron Murphy,0
fumbles,2021,Al-Quadin Muhammad,1,0,0,2021_Al-Quadin Muhammad,0
fumbles,2021,Foster Moreau,1,1,0,2021_Foster Moreau,0
fumbles,2021,Kenny Moore II,1,0,0,2021_Kenny Moore II,0
fumbles,2021,A.J. Moore,1,0,0,2021_A.J. Moore,0
fumbles,2021,Bryan Mone,1,0,0,2021_Bryan Mone,0
fumbles,2021,Elijah Molden,1,0,0,2021_Elijah Molden,0
fumbles,2021,Von Miller,1,0,0,2021_Von Miller,1
fumbles,2021,Steve McLendon,1,0,0,2021_Steve McLendon,0
fumbles,2021,Takkarist McKinley,1,0,0,2021_Takkarist McKinley,0
fumbles,2021,Arthur Maulet,1,0,0,2021_Arthur Maulet,0
fumbles,2021,Jake Matthews,1,0,0,2021_Jake Matthews,0
fumbles,2021,Blake Lynch,1,1,0,2021_Blake Lynch,0
fumbles,2021,Frankie Luvu,1,0,0,2021_Frankie Luvu,0
fumbles,2021,Terrell Lewis,1,0,0,2021_Terrell Lewis,1
fumbles,2021,Jourdan Lewis,1,2,0,2021_Jourdan Lewis,0
fumbles,2021,Cam Lewis,1,0,0,2021_Cam Lewis,0
fumbles,2021,Dexter Lawrence,1,0,0,2021_Dexter Lawrence,0
fumbles,2021,Harold Landry,1,0,0,2021_Harold Landry,0
fumbles,2021,Nick Kwiatkoski,1,0,0,2021_Nick Kwiatkoski,0
fumbles,2021,Tanoh Kpassagnon,1,0,0,2021_Tanoh Kpassagnon,0
fumbles,2021,Dawson Knox,1,0,0,2021_Dawson Knox,0
fumbles,2021,Desmond King,1,0,0,2021_Desmond King,0
fumbles,2021,Kingsley Keke,1,0,0,2021_Kingsley Keke,0
fumbles,2021,Khalid Kareem,1,1,0,2021_Khalid Kareem,0
fumbles,2021,Dre'Mont Jones,1,0,0,2021_Dre'Mont Jones,0
fumbles,2021,Deion Jones,1,0,0,2021_Deion Jones,0
fumbles,2021,DaQuan Jones,1,0,0,2021_DaQuan Jones,0
fumbles,2021,Chris Jones,1,1,0,2021_Chris Jones,0
fumbles,2021,Byron Jones,1,0,0,2021_Byron Jones,0
fumbles,2021,Brandon Jones,1,2,0,2021_Brandon Jones,0
fumbles,2021,Clay Johnston,1,0,0,2021_Clay Johnston,0
fumbles,2021,Tyron Johnson,1,0,0,2021_Tyron Johnson,0
fumbles,2021,Taron Johnson,1,0,0,2021_Taron Johnson,0
fumbles,2021,John Johnson,1,0,0,2021_John Johnson,0
fumbles,2021,Jaylon Johnson,1,0,0,2021_Jaylon Johnson,0
fumbles,2021,Dontae Johnson,1,1,0,2021_Dontae Johnson,0
fumbles,2021,Danny Johnson,1,0,0,2021_Danny Johnson,0
fumbles,2021,Josey Jewell,1,0,0,2021_Josey Jewell,0
fumbles,2021,Malcolm Jenkins,1,0,0,2021_Malcolm Jenkins,0
fumbles,2021,Janoris Jenkins,1,0,0,2021_Janoris Jenkins,0
fumbles,2021,Jesse James,1,0,0,2021_Jesse James,0
fumbles,2021,Jerry Jacobs,1,0,0,2021_Jerry Jacobs,0
fumbles,2021,Tarron Jackson,1,0,0,2021_Tarron Jackson,0
fumbles,2021,J.C. Jackson,1,0,0,2021_J.C. Jackson,0
fumbles,2021,Eddie Jackson,1,0,0,2021_Eddie Jackson,0
fumbles,2021,Donte Jackson,1,0,0,2021_Donte Jackson,0
fumbles,2021,Joel Iyiegbuniwe,1,0,0,2021_Joel Iyiegbuniwe,0
fumbles,2021,Melvin Ingram,1,0,0,2021_Melvin Ingram,0
fumbles,2021,Micah Hyde,1,2,0,2021_Micah Hyde,0
fumbles,2021,Marlon Humphrey,1,0,0,2021_Marlon Humphrey,0
fumbles,2021,Sam Hubbard,1,2,0,2021_Sam Hubbard,0
fumbles,2021,Justin Houston,1,0,0,2021_Justin Houston,0
fumbles,2021,Amani Hooker,1,0,0,2021_Amani Hooker,0
fumbles,2021,Travis Homer,1,1,0,2021_Travis Homer,0
fumbles,2021,Justin Hollins,1,0,0,2021_Justin Hollins,1
fumbles,2021,Nate Hobbs,1,0,0,2021_Nate Hobbs,0
fumbles,2021,Mike Hilton,1,0,0,2021_Mike Hilton,0
fumbles,2021,Alex Highsmith,1,0,0,2021_Alex Highsmith,0
fumbles,2021,Jordan Hicks,1,0,0,2021_Jordan Hicks,0
fumbles,2021,Cameron Heyward,1,1,0,2021_Cameron Heyward,0
fumbles,2021,Rob Havenstein,1,0,0,2021_Rob Havenstein,1
fumbles,2021,Shelby Harris,1,0,0,2021_Shelby Harris,0
fumbles,2021,Javon Hargrave,1,0,0,2021_Javon Hargrave,0
fumbles,2021,Will Harris,1,0,0,2021_Will Harris,0
fumbles,2021,Joe Haden,1,0,0,2021_Joe Haden,0
fumbles,2021,Yetur Gross-Matos,1,0,0,2021_Yetur Gross-Matos,0
fumbles,2021,Shaquill Griffin,1,0,0,2021_Shaquill Griffin,0
fumbles,2021,Everson Griffen,1,0,0,2021_Everson Griffen,0
fumbles,2021,Richie Grant,1,0,0,2021_Richie Grant,0
fumbles,2021,Davon Godchaux,1,0,0,2021_Davon Godchaux,0
fumbles,2021,Kevin Givens,1,0,0,2021_Kevin Givens,0
fumbles,2021,Mark Gilbert,1,0,0,2021_Mark Gilbert,0
fumbles,2021,Myles Garrett,1,1,1,2021_Myles Garrett,0
fumbles,2021,John Franklin-Myers,1,0,0,2021_John Franklin-Myers,0
fumbles,2021,Morgan Fox,1,1,0,2021_Morgan Fox,0
fumbles,2021,Leki Fotu,1,0,0,2021_Leki Fotu,0
fumbles,2021,Dee Ford,1,0,0,2021_Dee Ford,0
fumbles,2021,Leonard Floyd,1,1,0,2021_Leonard Floyd,1
fumbles,2021,Trey Flowers,1,0,0,2021_Trey Flowers,0
fumbles,2021,Minkah Fitzpatrick,1,0,0,2021_Minkah Fitzpatrick,0
fumbles,2021,Rashad Fenton,1,0,0,2021_Rashad Fenton,0
fumbles,2021,Demetric Felton,1,0,0,2021_Demetric Felton,0
fumbles,2021,Matthias Farley,1,1,0,2021_Matthias Farley,0
fumbles,2021,George Fant,1,0,0,2021_George Fant,0
fumbles,2021,Kyler Fackrell,1,1,0,2021_Kyler Fackrell,0
fumbles,2021,Rashaan Evans,1,1,0,2021_Rashaan Evans,0
fumbles,2021,Mike Edwards,1,0,0,2021_Mike Edwards,0
fumbles,2021,Samson Ebukam,1,0,0,2021_Samson Ebukam,0
fumbles,2021,Bud Dupree,1,0,0,2021_Bud Dupree,0
fumbles,2021,Carlos Dunlap,1,0,0,2021_Carlos Dunlap,0
fumbles,2021,Rasul Douglas,1,0,0,2021_Rasul Douglas,0
fumbles,2021,Pierre Desir,1,0,0,2021_Pierre Desir,0
fumbles,2021,Grant Delpit,1,0,0,2021_Grant Delpit,0
fumbles,2021,Akeem Davis-Gaither,1,0,0,2021_Akeem Davis-Gaither,0
fumbles,2021,Jalen Davis,1,0,0,2021_Jalen Davis,0
fumbles,2021,Frank Darby,1,0,0,2021_Frank Darby,0
fumbles,2021,Cameron Dantzler,1,0,0,2021_Cameron Dantzler,0
fumbles,2021,DeeJay Dallas,1,0,0,2021_DeeJay Dallas,0
fumbles,2021,Dominique Dafney,1,0,0,2021_Dominique Dafney,0
fumbles,2021,Zach Cunningham,1,0,0,2021_Zach Cunningham,0
fumbles,2021,Dane Cruikshank,1,0,0,2021_Dane Cruikshank,0
fumbles,2021,Tae Crowder,1,0,0,2021_Tae Crowder,0
fumbles,2021,Keion Crossen,1,0,0,2021_Keion Crossen,0
fumbles,2021,Christian Covington,1,0,0,2021_Christian Covington,0
fumbles,2021,Landon Collins,1,1,0,2021_Landon Collins,0
fumbles,2021,A.J. Cole,1,0,0,2021_A.J. Cole,0
fumbles,2021,Dylan Cole,1,0,0,2021_Dylan Cole,0
fumbles,2021,Ross Cockrell,1,0,0,2021_Ross Cockrell,0
fumbles,2021,Jeremy Chinn,1,1,0,2021_Jeremy Chinn,0
fumbles,2021,Sean Chandler,1,0,0,2021_Sean Chandler,0
fumbles,2021,Devin Bush,1,0,0,2021_Devin Bush,0
fumbles,2021,Sean Murphy-Bunting,1,0,0,2021_Sean Murphy-Bunting,0
fumbles,2021,Myles Bryant,1,0,0,2021_Myles Bryant,0
fumbles,2021,Anthony Brown,1,0,0,2021_Anthony Brown,0
fumbles,2021,A.J. Bouye,1,0,0,2021_A.J. Bouye,0
fumbles,2021,Julian Blackmon,1,0,0,2021_Julian Blackmon,0
fumbles,2021,Ross Blacklock,1,0,0,2021_Ross Blacklock,0
fumbles,2021,Henry Black,1,0,0,2021_Henry Black,0
fumbles,2021,Justin Bethel,1,0,0,2021_Justin Bethel,0
fumbles,2021,Nick Bellore,1,0,0,2021_Nick Bellore,0
fumbles,2021,Tarell Basham,1,1,0,2021_Tarell Basham,0
fumbles,2021,Jerome Baker,1,0,0,2021_Jerome Baker,0
fumbles,2021,J.J. Arcega-Whiteside,1,0,0,2021_J.J. Arcega-Whiteside,0
fumbles,2021,Ugo Amadi,1,0,0,2021_Ugo Amadi,0
fumbles,2021,Azeez Al-Shaair,1,2,0,2021_Azeez Al-Shaair,0
fumbles,2021,Josh Allen,1,1,0,2021_Josh Allen,0
fumbles,2021,Dakota Allen,1,0,0,2021_Dakota Allen,0
fumbles,2021,Kwon Alexander,1,1,0,2021_Kwon Alexander,0
fumbles,2021,Nasir Adderley,1,1,0,2021_Nasir Adderley,0
fumbles,2019,T.J. Watt,8,4,0,2019_T.J. Watt,0
fumbles,2019,Chandler Jones,8,3,0,2019_Chandler Jones,0
fumbles,2019,Shaquil Barrett,6,0,0,2019_Shaquil Barrett,0
fumbles,2019,Khalil Mack,5,1,0,2019_Khalil Mack,0
fumbles,2019,Ryan Anderson,5,2,0,2019_Ryan Anderson,0
fumbles,2019,K'Waun Williams,4,0,0,2019_K'Waun Williams,0
fumbles,2019,Terrell Suggs,4,0,0,2019_Terrell Suggs,1
fumbles,2019,Logan Ryan,4,0,0,2019_Logan Ryan,0
fumbles,2019,Yannick Ngakoue,4,1,0,2019_Yannick Ngakoue,0
fumbles,2019,Whitney Mercilus,4,1,0,2019_Whitney Mercilus,0
fumbles,2019,Matt Judon,4,0,0,2019_Matt Judon,0
fumbles,2019,Malcolm Jenkins,4,1,0,2019_Malcolm Jenkins,0
fumbles,2019,Bud Dupree,4,2,0,2019_Bud Dupree,0
fumbles,2019,Maxx Crosby,4,0,0,2019_Maxx Crosby,0
fumbles,2019,Jadeveon Clowney,4,2,1,2019_Jadeveon Clowney,0
fumbles,2019,Devin White,3,1,1,2019_Devin White,0
fumbles,2019,Fred Warner,3,0,0,2019_Fred Warner,0
fumbles,2019,Kyle Van Noy,3,2,1,2019_Kyle Van Noy,0
fumbles,2019,Harrison Smith,3,2,0,2019_Harrison Smith,0
fumbles,2019,Sheldon Richardson,3,0,0,2019_Sheldon Richardson,0
fumbles,2019,Jordan Poyer,3,3,0,2019_Jordan Poyer,0
fumbles,2019,Jabrill Peppers,3,0,0,2019_Jabrill Peppers,0
fumbles,2019,Benson Mayowa,3,0,0,2019_Benson Mayowa,0
fumbles,2019,Danielle Hunter,3,1,0,2019_Danielle Hunter,0
fumbles,2019,Cole Holcomb,3,0,0,2019_Cole Holcomb,0
fumbles,2019,Marcell Harris,3,1,0,2019_Marcell Harris,0
fumbles,2019,Rasheem Green,3,1,0,2019_Rasheem Green,0
fumbles,2019,Jarrad Davis,3,1,0,2019_Jarrad Davis,0
fumbles,2019,Lavonte David,3,1,0,2019_Lavonte David,0
fumbles,2019,Marcus Davenport,3,0,0,2019_Marcus Davenport,0
fumbles,2019,Fletcher Cox,3,0,0,2019_Fletcher Cox,0
fumbles,2019,Jamie Collins,3,1,0,2019_Jamie Collins,0
fumbles,2019,Justin Coleman,3,1,0,2019_Justin Coleman,0
fumbles,2019,Frank Clark,3,1,0,2019_Frank Clark,1
fumbles,2019,De'Vondre Campbell,3,1,0,2019_De'Vondre Campbell,0
fumbles,2019,Vernon Butler,3,0,0,2019_Vernon Butler,0
fumbles,2019,Preston Brown,3,3,0,2019_Preston Brown,0
fumbles,2019,Xavier Woods,2,0,0,2019_Xavier Woods,0
fumbles,2019,Brandon Wilson,2,0,0,2019_Brandon Wilson,0
fumbles,2019,Tre'Davious White,2,0,0,2019_Tre'Davious White,0
fumbles,2019,Trae Waynes,2,1,0,2019_Trae Waynes,0
fumbles,2019,Montez Sweat,2,0,0,2019_Montez Sweat,0
fumbles,2019,Tye Smith,2,0,0,2019_Tye Smith,0
fumbles,2019,Keith Smith,2,0,0,2019_Keith Smith,0
fumbles,2019,Jaylon Smith,2,0,0,2019_Jaylon Smith,0
fumbles,2019,Buster Skrine,2,0,0,2019_Buster Skrine,0
fumbles,2019,Joe Schobert,2,1,0,2019_Joe Schobert,0
fumbles,2019,Brennan Scarlett,2,0,0,2019_Brennan Scarlett,0
fumbles,2019,Orlando Scandrick,2,1,1,2019_Orlando Scandrick,0
fumbles,2019,Darnell Savage,2,0,0,2019_Darnell Savage,0
