stats_type,year,Player,FF,FR,FR TD,year_player,won_super_bowl
fumbles,2019,Nickell Robey-Coleman,2,0,0,2019_Nickell Robey-Coleman,0
fumbles,2019,Troy Reeder,2,0,0,2019_Troy Reeder,0
fumbles,2019,Jalen Ramsey,2,0,0,2019_Jalen Ramsey,0
fumbles,2019,Robert Quinn,2,0,0,2019_Robert Quinn,0
fumbles,2019,Jason Pierre-Paul,2,0,0,2019_Jason Pierre-Paul,0
fumbles,2019,Charles Omenihu,2,0,0,2019_Charles Omenihu,0
fumbles,2019,Bobby Okereke,2,1,0,2019_Bobby Okereke,0
fumbles,2019,George Odum,2,1,0,2019_George Odum,0
fumbles,2019,Trent Murphy,2,2,0,2019_Trent Murphy,0
fumbles,2019,Rodney McLeod,2,0,0,2019_Rodney McLeod,0
fumbles,2019,Devin McCourty,2,1,0,2019_Devin McCourty,0
fumbles,2019,Clay Matthews,2,0,0,2019_Clay Matthews,0
fumbles,2019,Cory Littleton,2,3,0,2019_Cory Littleton,0
fumbles,2019,Darius Leonard,2,0,0,2019_Darius Leonard,0
fumbles,2019,DeMarcus Lawrence,2,2,0,2019_DeMarcus Lawrence,0
fumbles,2019,Eric Kendricks,2,0,0,2019_Eric Kendricks,0
fumbles,2019,Jonathan Jones,2,0,0,2019_Jonathan Jones,0
fumbles,2019,A.J. Johnson,2,1,0,2019_A.J. Johnson,0
fumbles,2019,Jordan Jenkins,2,0,0,2019_Jordan Jenkins,0
fumbles,2019,Grady Jarrett,2,0,0,2019_Grady Jarrett,0
fumbles,2019,Micah Hyde,2,0,0,2019_Micah Hyde,0
fumbles,2019,Marlon Humphrey,2,3,2,2019_Marlon Humphrey,0
fumbles,2019,Mike Hughes,2,0,0,2019_Mike Hughes,0
fumbles,2019,Justin Houston,2,3,0,2019_Justin Houston,0
fumbles,2019,Jordan Hicks,2,0,0,2019_Jordan Hicks,0
fumbles,2019,Myles Garrett,2,0,0,2019_Myles Garrett,0
fumbles,2019,Dante Fowler Jr.,2,1,1,2019_Dante Fowler Jr.,0
fumbles,2019,Dee Ford,2,0,0,2019_Dee Ford,0
fumbles,2019,Trey Flowers,2,0,0,2019_Trey Flowers,0
fumbles,2019,Minkah Fitzpatrick,2,1,0,2019_Minkah Fitzpatrick,0
fumbles,2019,Carlos Dunlap,2,0,0,2019_Carlos Dunlap,0
fumbles,2019,Aaron Donald,2,1,0,2019_Aaron Donald,0
fumbles,2019,Landon Collins,2,0,0,2019_Landon Collins,0
fumbles,2019,Adrian Clayborn,2,0,0,2019_Adrian Clayborn,0
fumbles,2019,Chuck Clark,2,0,0,2019_Chuck Clark,0
fumbles,2019,Taco Charlton,2,0,0,2019_Taco Charlton,0
fumbles,2019,Maurice Canady,2,0,0,2019_Maurice Canady,0
fumbles,2019,Calais Campbell,2,0,0,2019_Calais Campbell,0
fumbles,2019,DeForest Buckner,2,1,0,2019_DeForest Buckner,0
fumbles,2019,Briean Boddy-Calhoun,2,0,0,2019_Briean Boddy-Calhoun,0
fumbles,2019,Marquise Blair,2,0,0,2019_Marquise Blair,0
fumbles,2019,Vonn Bell,2,4,1,2019_Vonn Bell,0
fumbles,2019,Vic Beasley,2,0,0,2019_Vic Beasley,0
fumbles,2019,Derek Barnett,2,0,0,2019_Derek Barnett,0
fumbles,2019,Jerome Baker,2,0,0,2019_Jerome Baker,0
fumbles,2019,Arik Armstead,2,1,0,2019_Arik Armstead,0
fumbles,2019,Ezekiel Ansah,2,2,0,2019_Ezekiel Ansah,0
fumbles,2019,Josh Allen,2,0,0,2019_Josh Allen,0
fumbles,2019,Ola Adeniyi,2,0,0,2019_Ola Adeniyi,0
fumbles,2019,Mario Addison,2,0,0,2019_Mario Addison,0
fumbles,2019,Jamal Adams,2,1,1,2019_Jamal Adams,0
fumbles,2019,Kenny Young,1,0,0,2019_Kenny Young,0
fumbles,2019,Wesley Woodyard,1,0,0,2019_Wesley Woodyard,0
fumbles,2019,Derek Wolfe,1,0,0,2019_Derek Wolfe,0
fumbles,2019,Deatrich Wise,1,0,0,2019_Deatrich Wise,0
fumbles,2019,Andrew Wingard,1,0,0,2019_Andrew Wingard,0
fumbles,2019,Mack Wilson,1,0,0,2019_Mack Wilson,0
fumbles,2019,Jarrod Wilson,1,0,0,2019_Jarrod Wilson,0
fumbles,2019,Damien Wilson,1,0,0,2019_Damien Wilson,1
fumbles,2019,Jordan Willis,1,0,0,2019_Jordan Willis,0
fumbles,2019,Xavier Williams,1,0,0,2019_Xavier Williams,1
fumbles,2019,Tramon Williams,1,1,0,2019_Tramon Williams,0
fumbles,2019,Marcus Williams,1,0,0,2019_Marcus Williams,0
fumbles,2019,Leonard Williams,1,0,0,2019_Leonard Williams,0
fumbles,2019,Jermaine Whitehead,1,0,0,2019_Jermaine Whitehead,0
fumbles,2019,Stephen Weatherly,1,0,0,2019_Stephen Weatherly,0
fumbles,2019,J.J. Watt,1,2,0,2019_J.J. Watt,0
fumbles,2019,Armon Watts,1,0,0,2019_Armon Watts,0
fumbles,2019,Charvarius Ward,1,0,0,2019_Charvarius Ward,1
fumbles,2019,Tracy Walker III,1,0,0,2019_Tracy Walker III,0
fumbles,2019,Joe Walker,1,0,0,2019_Joe Walker,0
fumbles,2019,Anthony Walker,1,0,0,2019_Anthony Walker,0
fumbles,2019,Bobby Wagner,1,1,0,2019_Bobby Wagner,0
fumbles,2019,Dee Virgin,1,0,0,2019_Dee Virgin,0
fumbles,2019,Nick Vigil,1,1,0,2019_Nick Vigil,0
fumbles,2019,Olivier Vernon,1,0,0,2019_Olivier Vernon,0
fumbles,2019,Leighton Vander Esch,1,0,0,2019_Leighton Vander Esch,0
fumbles,2019,Tanner Vallejo,1,0,0,2019_Tanner Vallejo,0
fumbles,2019,Malik Turner,1,0,0,2019_Malik Turner,0
fumbles,2019,Kemoko Turay,1,0,0,2019_Kemoko Turay,0
fumbles,2019,Josh Tupou,1,0,0,2019_Josh Tupou,0
fumbles,2019,Jacob Tuioti-Mariner,1,0,0,2019_Jacob Tuioti-Mariner,0
fumbles,2019,Danny Trevathan,1,0,0,2019_Danny Trevathan,0
fumbles,2019,Dalvin Tomlinson,1,0,0,2019_Dalvin Tomlinson,0
fumbles,2019,Joe Thomas,1,0,0,2019_Joe Thomas,0
fumbles,2019,Earl Thomas,1,1,0,2019_Earl Thomas,0
fumbles,2019,Marvell Tell,1,0,0,2019_Marvell Tell,0
fumbles,2019,Jahlani Tavai,1,0,0,2019_Jahlani Tavai,0
fumbles,2019,Josiah Tauaefa,1,0,0,2019_Josiah Tauaefa,0
fumbles,2019,Jaquiski Tartt,1,1,0,2019_Jaquiski Tartt,0
fumbles,2019,Chandon Sullivan,1,0,0,2019_Chandon Sullivan,0
fumbles,2019,Shamar Stephen,1,1,0,2019_Shamar Stephen,0
fumbles,2019,Za'Darius Smith,1,0,0,2019_Za'Darius Smith,0
fumbles,2019,Ryan Smith,1,0,0,2019_Ryan Smith,0
fumbles,2019,Rod Smith,1,0,0,2019_Rod Smith,0
fumbles,2019,Preston Smith,1,0,0,2019_Preston Smith,0
fumbles,2019,Malcolm Smith,1,0,0,2019_Malcolm Smith,0
fumbles,2019,John Simon,1,0,0,2019_John Simon,0
fumbles,2019,Danny Shelton,1,0,0,2019_Danny Shelton,0
fumbles,2019,Kendall Sheffield,1,0,0,2019_Kendall Sheffield,0
fumbles,2019,Eric Rowe,1,0,0,2019_Eric Rowe,0
fumbles,2019,Bradley Roby,1,0,0,2019_Bradley Roby,0
fumbles,2019,A'Shawn Robinson,1,2,0,2019_A'Shawn Robinson,0
fumbles,2019,Curtis Riley,1,0,0,2019_Curtis Riley,0
fumbles,2019,Patrick Ricard,1,0,0,2019_Patrick Ricard,0
fumbles,2019,Xavier Rhodes,1,0,0,2019_Xavier Rhodes,0
fumbles,2019,Eric Reid,1,2,0,2019_Eric Reid,0
fumbles,2019,Jalen Reeves-Maybin,1,1,0,2019_Jalen Reeves-Maybin,0
fumbles,2019,Jarran Reed,1,0,0,2019_Jarran Reed,0
fumbles,2019,D.J. Reed,1,1,1,2019_D.J. Reed,0
fumbles,2019,Brian Poole,1,0,0,2019_Brian Poole,0
fumbles,2019,Jordan Phillips,1,0,0,2019_Jordan Phillips,0
fumbles,2019,Patrick Peterson,1,0,0,2019_Patrick Peterson,0
fumbles,2019,Denzel Perryman,1,0,0,2019_Denzel Perryman,0
fumbles,2019,Will Parks,1,0,0,2019_Will Parks,0
fumbles,2019,Patrick Onwuasor,1,0,0,2019_Patrick Onwuasor,0
fumbles,2019,Foye Oluokun,1,0,0,2019_Foye Oluokun,0
fumbles,2019,Isaiah Oliver,1,0,0,2019_Isaiah Oliver,0
fumbles,2019,Ed Oliver,1,0,0,2019_Ed Oliver,0
fumbles,2019,Romeo Okwara,1,0,0,2019_Romeo Okwara,0
fumbles,2019,Alex Okafor,1,0,0,2019_Alex Okafor,1
fumbles,2019,Emmanuel Ogbah,1,0,0,2019_Emmanuel Ogbah,1
fumbles,2019,Chris Odom,1,0,0,2019_Chris Odom,0
fumbles,2019,Ifeadi Odenigbo,1,2,1,2019_Ifeadi Odenigbo,0
fumbles,2019,Uchenna Nwosu,1,0,0,2019_Uchenna Nwosu,0
fumbles,2019,Josh Norman,1,0,0,2019_Josh Norman,0
fumbles,2019,Derrick Nnadi,1,0,0,2019_Derrick Nnadi,1
fumbles,2019,Anthony Nelson,1,0,0,2019_Anthony Nelson,0
fumbles,2019,Nik Needham,1,0,0,2019_Nik Needham,0
fumbles,2019,Siran Neal,1,0,0,2019_Siran Neal,0
fumbles,2019,Carl Nassib,1,1,0,2019_Carl Nassib,0
fumbles,2019,Johnny Mundt,1,0,0,2019_Johnny Mundt,0
fumbles,2019,Al-Quadin Muhammad,1,0,0,2019_Al-Quadin Muhammad,0
fumbles,2019,Avery Moss,1,0,0,2019_Avery Moss,0
fumbles,2019,Damontre Moore,1,0,0,2019_Damontre Moore,0
fumbles,2019,Ty Montgomery,1,0,0,2019_Ty Montgomery,0
fumbles,2019,Matt Milano,1,1,0,2019_Matt Milano,0
fumbles,2019,Sherrick McManis,1,0,0,2019_Sherrick McManis,0
fumbles,2019,Benardrick McKinney,1,2,0,2019_Benardrick McKinney,0
fumbles,2019,Bradley McDougald,1,0,0,2019_Bradley McDougald,0
fumbles,2019,Blake Martinez,1,0,0,2019_Blake Martinez,0
fumbles,2019,Jake Martin,1,0,0,2019_Jake Martin,0
fumbles,2019,Trey Marshall,1,1,0,2019_Trey Marshall,0
fumbles,2019,Avonte Maddox,1,0,0,2019_Avonte Maddox,0
fumbles,2019,Julian Love,1,0,0,2019_Julian Love,0
fumbles,2019,David Long,1,0,0,2019_David Long,0
fumbles,2019,Shaq Lawson,1,0,0,2019_Shaq Lawson,0
fumbles,2019,Dexter Lawrence,1,0,0,2019_Dexter Lawrence,0
fumbles,2019,Harold Landry,1,2,0,2019_Harold Landry,0
fumbles,2019,Tyler Lancaster,1,1,0,2019_Tyler Lancaster,0
fumbles,2019,Nick Kwiatkoski,1,0,0,2019_Nick Kwiatkoski,0
fumbles,2019,Tanoh Kpassagnon,1,0,0,2019_Tanoh Kpassagnon,1
fumbles,2019,A.J. Klein,1,1,0,2019_A.J. Klein,0
fumbles,2019,Kevin King,1,0,0,2019_Kevin King,0
fumbles,2019,Desmond King,1,1,0,2019_Desmond King,0
fumbles,2019,Ryan Kerrigan,1,0,0,2019_Ryan Kerrigan,0
fumbles,2019,Devon Kennard,1,2,1,2019_Devon Kennard,0
fumbles,2019,Mychal Kendricks,1,0,0,2019_Mychal Kendricks,0
fumbles,2019,Lance Kendricks,1,0,0,2019_Lance Kendricks,0
fumbles,2019,Damontae Kazee,1,0,0,2019_Damontae Kazee,0
fumbles,2019,Linval Joseph,1,0,0,2019_Linval Joseph,0
fumbles,2019,Justin Jones,1,0,0,2019_Justin Jones,0
fumbles,2019,D.J. Jones,1,0,0,2019_D.J. Jones,0
fumbles,2019,Chris Jones,1,1,0,2019_Chris Jones,1
fumbles,2019,Byron Jones,1,0,0,2019_Byron Jones,0
fumbles,2019,Taron Johnson,1,0,0,2019_Taron Johnson,0
fumbles,2019,Kareem Jackson,1,0,0,2019_Kareem Jackson,0
fumbles,2019,Eddie Jackson,1,1,0,2019_Eddie Jackson,0
fumbles,2019,Kemal Ishmael,1,0,0,2019_Kemal Ishmael,0
fumbles,2019,Bruce Irvin,1,1,0,2019_Bruce Irvin,0
fumbles,2019,Sam Hubbard,1,0,0,2019_Sam Hubbard,0
fumbles,2019,Anthony Hitchens,1,0,0,2019_Anthony Hitchens,1
fumbles,2019,Mike Hilton,1,0,0,2019_Mike Hilton,0
fumbles,2019,Cameron Heyward,1,0,0,2019_Cameron Heyward,0
fumbles,2019,Trey Hendrickson,1,0,0,2019_Trey Hendrickson,0
fumbles,2019,D.J. Hayden,1,0,0,2019_D.J. Hayden,0
fumbles,2019,Trent Harris,1,0,0,2019_Trent Harris,0
fumbles,2019,Shelby Harris,1,0,0,2019_Shelby Harris,0
fumbles,2019,Chris Harris,1,0,0,2019_Chris Harris,0
fumbles,2019,Javon Hargrave,1,0,0,2019_Javon Hargrave,0
fumbles,2019,Shaun Dion Hamilton,1,0,0,2019_Shaun Dion Hamilton,0
fumbles,2019,Joe Haden,1,0,0,2019_Joe Haden,0
fumbles,2019,Brandon Graham,1,2,0,2019_Brandon Graham,0
fumbles,2019,Chauncey Gardner-Johnson,1,1,0,2019_Chauncey Gardner-Johnson,0
fumbles,2019,Tre Flowers,1,1,0,2019_Tre Flowers,0
fumbles,2019,Rashad Fenton,1,0,0,2019_Rashad Fenton,1
fumbles,2019,Mario Edwards,1,0,0,2019_Mario Edwards,0
fumbles,2019,Samson Ebukam,1,1,0,2019_Samson Ebukam,0
fumbles,2019,Ross Dwelley,1,0,0,2019_Ross Dwelley,0
fumbles,2019,Quandre Diggs,1,1,0,2019_Quandre Diggs,0
fumbles,2019,Carlton Davis,1,1,0,2019_Carlton Davis,0
fumbles,2019,Darrell Daniels,1,0,0,2019_Darrell Daniels,0
fumbles,2019,Jordan Dangerfield,1,0,0,2019_Jordan Dangerfield,0
fumbles,2019,Brandon Copeland,1,0,0,2019_Brandon Copeland,0
fumbles,2019,Randall Cobb,1,0,0,2019_Randall Cobb,0
fumbles,2019,Kenny Clark,1,0,0,2019_Kenny Clark,0
fumbles,2019,Bradley Chubb,1,0,0,2019_Bradley Chubb,0
fumbles,2019,Jurrell Casey,1,2,0,2019_Jurrell Casey,0
fumbles,2019,Lorenzo Carter,1,0,0,2019_Lorenzo Carter,0
fumbles,2019,T.J. Carrie,1,1,0,2019_T.J. Carrie,0
fumbles,2019,Ibraheim Campbell,1,0,0,2019_Ibraheim Campbell,0
fumbles,2019,Shilique Calhoun,1,0,0,2019_Shilique Calhoun,0
fumbles,2019,Devin Bush,1,4,1,2019_Devin Bush,0
fumbles,2019,Juston Burris,1,0,0,2019_Juston Burris,0
fumbles,2019,Ben Burr-Kirven,1,0,0,2019_Ben Burr-Kirven,0
fumbles,2019,Brian Burns,1,1,1,2019_Brian Burns,0
fumbles,2019,James Burgess,1,1,0,2019_James Burgess,0
fumbles,2019,Sean Murphy-Bunting,1,0,0,2019_Sean Murphy-Bunting,0
fumbles,2019,Taven Bryan,1,0,0,2019_Taven Bryan,0
fumbles,2019,Tyus Bowser,1,1,1,2019_Tyus Bowser,0
fumbles,2019,Nick Bosa,1,1,0,2019_Nick Bosa,0
fumbles,2019,Joey Bosa,1,0,0,2019_Joey Bosa,0
fumbles,2019,Brandon Bolden,1,0,0,2019_Brandon Bolden,0
fumbles,2019,Chris Board,1,0,0,2019_Chris Board,0
fumbles,2019,Jessie Bates,1,1,0,2019_Jessie Bates,0
fumbles,2019,Daren Bates,1,1,0,2019_Daren Bates,0
fumbles,2019,Anthony Barr,1,1,0,2019_Anthony Barr,0
fumbles,2019,Ben Banogu,1,0,0,2019_Ben Banogu,0
fumbles,2019,Budda Baker,1,0,0,2019_Budda Baker,0
fumbles,2019,Denico Autry,1,0,0,2019_Denico Autry,0
fumbles,2019,Blessuan Austin,1,0,0,2019_Blessuan Austin,0
fumbles,2019,Dorance Armstrong,1,0,0,2019_Dorance Armstrong,0
fumbles,2019,Eli Apple,1,0,0,2019_Eli Apple,0
fumbles,2019,Prince Amukamara,1,1,0,2019_Prince Amukamara,0
fumbles,2019,Tyson Alualu,1,0,0,2019_Tyson Alualu,0
fumbles,2019,Lorenzo Alexander,1,0,0,2019_Lorenzo Alexander,0
fumbles,2019,Kwon Alexander,1,0,0,2019_Kwon Alexander,0
fumbles,2019,Jaire Alexander,1,1,0,2019_Jaire Alexander,0
fumbles,2019,Jamal Agnew,1,0,0,2019_Jamal Agnew,0
fumbles,2019,Tyrell Adams,1,0,0,2019_Tyrell Adams,0
fumbles,2019,Andrew Adams,1,0,0,2019_Andrew Adams,0
fumbles,2019,Sam Acho,1,0,0,2019_Sam Acho,0
fumbles,2017,Yannick Ngakoue,6,2,1,2017_Yannick Ngakoue,0
fumbles,2017,Aaron Donald,5,1,0,2017_Aaron Donald,0
fumbles,2017,Lavonte David,5,5,1,2017_Lavonte David,0
fumbles,2017,Terrell Suggs,4,0,0,2017_Terrell Suggs,0
fumbles,2017,Glover Quin,4,1,0,2017_Glover Quin,0
fumbles,2017,Marcus Peters,4,2,1,2017_Marcus Peters,0
fumbles,2017,Chris Long,4,0,0,2017_Chris Long,1
fumbles,2017,DeMarcus Lawrence,4,2,0,2017_DeMarcus Lawrence,0
fumbles,2017,Chris Jones,4,0,0,2017_Chris Jones,0
fumbles,2017,Malik Jackson,4,0,0,2017_Malik Jackson,0
fumbles,2017,Bruce Irvin,4,0,0,2017_Bruce Irvin,0
fumbles,2017,Joey Bosa,4,1,0,2017_Joey Bosa,0
fumbles,2017,Joe Schobert,3,0,0,2017_Joe Schobert,0
fumbles,2017,Brian Orakpo,3,0,0,2017_Brian Orakpo,0
fumbles,2017,Keanu Neal,3,2,0,2017_Keanu Neal,0
fumbles,2017,C.J. Mosley,3,3,0,2017_C.J. Mosley,0
fumbles,2017,Barkevious Mingo,3,3,0,2017_Barkevious Mingo,0
fumbles,2017,Cassius Marsh,3,0,0,2017_Cassius Marsh,0
fumbles,2017,Ryan Kerrigan,3,0,0,2017_Ryan Kerrigan,0
fumbles,2017,Adoree' Jackson,3,0,0,2017_Adoree' Jackson,0
fumbles,2017,Wes Horton,3,0,0,2017_Wes Horton,0
fumbles,2017,Everson Griffen,3,0,0,2017_Everson Griffen,0
fumbles,2017,E.J. Gaines,3,0,0,2017_E.J. Gaines,0
fumbles,2017,Chris Conte,3,0,0,2017_Chris Conte,0
fumbles,2017,Calais Campbell,3,1,1,2017_Calais Campbell,0
fumbles,2017,Malcolm Butler,3,0,0,2017_Malcolm Butler,0
fumbles,2017,Lorenzo Alexander,3,0,0,2017_Lorenzo Alexander,0
fumbles,2017,Avery Williamson,2,0,0,2017_Avery Williamson,0
fumbles,2017,K'Waun Williams,2,1,0,2017_K'Waun Williams,0
fumbles,2017,Eric Weddle,2,1,0,2017_Eric Weddle,0
fumbles,2017,Olivier Vernon,2,0,0,2017_Olivier Vernon,0
fumbles,2017,Korey Toomer,2,0,0,2017_Korey Toomer,0
fumbles,2017,Ndamukong Suh,2,0,0,2017_Ndamukong Suh,0
fumbles,2017,Ryan Smith,2,1,0,2017_Ryan Smith,0
fumbles,2017,Keith Smith,2,0,0,2017_Keith Smith,0
fumbles,2017,Jaylon Smith,2,0,0,2017_Jaylon Smith,0
fumbles,2017,Marcus Smith,2,0,0,2017_Marcus Smith,0
fumbles,2017,Buster Skrine,2,2,0,2017_Buster Skrine,0
fumbles,2017,Kawann Short,2,1,0,2017_Kawann Short,0
fumbles,2017,Jabaal Sheard,2,0,0,2017_Jabaal Sheard,0
fumbles,2017,Ryan Shazier,2,1,0,2017_Ryan Shazier,0
fumbles,2017,Haason Reddick,2,0,0,2017_Haason Reddick,0
fumbles,2017,Robert Quinn,2,0,0,2017_Robert Quinn,0
fumbles,2017,Jason Pierre-Paul,2,0,0,2017_Jason Pierre-Paul,0
fumbles,2017,Julius Peppers,2,2,0,2017_Julius Peppers,0
fumbles,2017,Alex Okafor,2,0,0,2017_Alex Okafor,0
fumbles,2017,Emmanuel Ogbah,2,1,0,2017_Emmanuel Ogbah,0
fumbles,2017,Josh Norman,2,1,0,2017_Josh Norman,0
fumbles,2017,Reggie Nelson,2,0,0,2017_Reggie Nelson,0
fumbles,2017,Von Miller,2,1,0,2017_Von Miller,0
fumbles,2017,Takkarist McKinley,2,1,0,2017_Takkarist McKinley,0
fumbles,2017,Jason McCourty,2,0,0,2017_Jason McCourty,0
fumbles,2017,Chris McCain,2,0,0,2017_Chris McCain,0
fumbles,2017,Byron Maxwell,2,0,0,2017_Byron Maxwell,0
fumbles,2017,Darron Lee,2,0,0,2017_Darron Lee,0
fumbles,2017,Christian Kirksey,2,1,0,2017_Christian Kirksey,0
fumbles,2017,Damontae Kazee,2,0,0,2017_Damontae Kazee,0
fumbles,2017,Matt Judon,2,1,0,2017_Matt Judon,0
fumbles,2017,Cameron Jordan,2,0,0,2017_Cameron Jordan,0
fumbles,2017,Chandler Jones,2,0,0,2017_Chandler Jones,0
fumbles,2017,DeAndre Houston-Carson,2,0,0,2017_DeAndre Houston-Carson,0
fumbles,2017,Cameron Heyward,2,1,0,2017_Cameron Heyward,0
fumbles,2017,Jeff Heath,2,0,0,2017_Jeff Heath,0
fumbles,2017,Andre Hal,2,0,0,2017_Andre Hal,0
fumbles,2017,Brandon Graham,2,1,1,2017_Brandon Graham,1
fumbles,2017,William Gay,2,0,0,2017_William Gay,0
fumbles,2017,Dante Fowler Jr.,2,2,1,2017_Dante Fowler Jr.,0
fumbles,2017,Trey Flowers,2,0,0,2017_Trey Flowers,0
fumbles,2017,Tyeler Davison,2,0,0,2017_Tyeler Davison,0
fumbles,2017,Adrian Colbert,2,1,0,2017_Adrian Colbert,0
fumbles,2017,Jadeveon Clowney,2,2,1,2017_Jadeveon Clowney,0
fumbles,2017,Adrian Clayborn,2,2,1,2017_Adrian Clayborn,0
fumbles,2017,Kenny Clark,2,0,0,2017_Kenny Clark,0
fumbles,2017,Frank Clark,2,1,0,2017_Frank Clark,0
fumbles,2017,Josh Bynes,2,0,0,2017_Josh Bynes,0
fumbles,2017,Darius Butler,2,1,0,2017_Darius Butler,0
fumbles,2017,Deone Bucannon,2,0,0,2017_Deone Bucannon,0
fumbles,2017,Vonn Bell,2,0,0,2017_Vonn Bell,0
fumbles,2017,Shaquil Barrett,2,1,0,2017_Shaquil Barrett,0
fumbles,2017,Budda Baker,2,1,0,2017_Budda Baker,0
fumbles,2017,Robert Ayers,2,0,0,2017_Robert Ayers,0
fumbles,2017,Ray-Ray Armstrong,2,0,0,2017_Ray-Ray Armstrong,0
fumbles,2017,Adrian Amos,2,1,0,2017_Adrian Amos,0
fumbles,2017,Kiko Alonso,2,0,0,2017_Kiko Alonso,0
fumbles,2017,Mario Addison,2,0,0,2017_Mario Addison,0
fumbles,2017,Mike Adams,2,2,0,2017_Mike Adams,0
fumbles,2017,Anthony Zettel,1,1,0,2017_Anthony Zettel,0
fumbles,2017,Shareece Wright,1,0,0,2017_Shareece Wright,0
fumbles,2017,Ahkello Witherspoon,1,0,0,2017_Ahkello Witherspoon,0
fumbles,2017,James Winchester,1,0,0,2017_James Winchester,0
fumbles,2017,Tavon Wilson,1,0,0,2017_Tavon Wilson,0
fumbles,2017,Russell Wilson,1,0,0,2017_Russell Wilson,0
fumbles,2017,Eric Wilson,1,0,0,2017_Eric Wilson,0
fumbles,2017,Xavier Williams,1,0,0,2017_Xavier Williams,0
fumbles,2017,Kyle Wilber,1,0,0,2017_Kyle Wilber,0
fumbles,2017,Tre'Davious White,1,2,1,2017_Tre'Davious White,0
fumbles,2017,Lardarius Webb,1,0,0,2017_Lardarius Webb,0
fumbles,2017,T.J. Watt,1,0,0,2017_T.J. Watt,0
fumbles,2017,Tyrunn Walker,1,1,0,2017_Tyrunn Walker,0
fumbles,2017,Alterraun Verner,1,0,0,2017_Alterraun Verner,0
fumbles,2017,Courtney Upshaw,1,0,0,2017_Courtney Upshaw,0
fumbles,2017,Stephon Tuitt,1,0,0,2017_Stephon Tuitt,0
fumbles,2017,Danny Trevathan,1,1,0,2017_Danny Trevathan,0
fumbles,2017,Laquon Treadwell,1,0,0,2017_Laquon Treadwell,0
fumbles,2017,Earl Thomas,1,0,0,2017_Earl Thomas,0
fumbles,2017,Jamar Taylor,1,0,0,2017_Jamar Taylor,0
fumbles,2017,Aqib Talib,1,0,0,2017_Aqib Talib,0
fumbles,2017,D.J. Swearinger,1,0,0,2017_D.J. Swearinger,0
fumbles,2017,Noah Spence,1,0,0,2017_Noah Spence,0
fumbles,2017,Akeem Spence,1,0,0,2017_Akeem Spence,0
fumbles,2017,Za'Darius Smith,1,0,0,2017_Za'Darius Smith,0
fumbles,2017,Telvin Smith,1,2,1,2017_Telvin Smith,0
fumbles,2017,Preston Smith,1,1,0,2017_Preston Smith,0
fumbles,2017,Chris Smith,1,0,0,2017_Chris Smith,0
fumbles,2017,Wendell Smallwood,1,0,0,2017_Wendell Smallwood,1
fumbles,2017,LeShaun Sims,1,0,0,2017_LeShaun Sims,0
fumbles,2017,Dion Sims,1,0,0,2017_Dion Sims,0
